"","STATE.ABBREVIATION","candidate.last","year","X","X1","STATE","DISTRICT","FEC.ID.","incumbent","candidate.first","candidate.name","TOTAL.VOTES","PARTY","PRIMARY","primary.perc","RUNOFF","runoff.perc","GENERAL","GE.perc","woman"
"2034","FL","Hostetter",2008,785,786,"Florida","20","H4FL20031","","Margaret","Hostetter, Margaret",NA,"NPA","n/a","","","","58,958","22.52%",0
"2035","FL","Jacobs",2012,9532,954,"Florida","22","H2FL22106","","Kristin","Jacobs, Kristin",NA,"D","11,644","38.65%","","","","",1
"2036","FL","Jennings",2008,749,750,"Florida","13","H4FL13069","","Christine","Jennings, Christine",NA,"D","Unopposed","","","","137,967","37.49%",1
"2037","FL","Jett",2012,8201,821,"Florida","03","H2FL06125","","James","Jett, James",NA,"R","8,769","13.54%","","","","",0
"2038","FL","Jolly",2014,6452,646,"Florida","13","H4FL13101","(I)","David W.","Jolly, David W.",NA,"R","Unopposed","","","","168,172","75.22%",0
"2039","FL","Justice",2010,11341,1135,"Florida","10","H0FL10055","","Charlie","Justice, Charlie",NA,"D","Unopposed","","","","71,313","34.08%",0
"2040","FL","Kalimnios",2008,731,732,"Florida","09","H8FL09100","","John (Johnny K.)","Kalimnios, John (Johnny K.)",NA,"NPA","n/a","","","","3,394","0.97%",0
"2041","FL","Katz",2012,9652,966,"Florida","23","H2FL23096 ","","IIya","Katz, IIya",NA,"NPA","","","","","3,129","1.14%",0
"2042","FL","Kaufman",2012,9602,961,"Florida","23","H2FL20043","","Joseph ""Joe""","Kaufman, Joseph ""Joe""",NA,"R","3,383","20.09%","","","","",0
"2043","FL","Kaufman",2014,6973,698,"Florida","23","H2FL20043 ","","Joseph ""Joe""","Kaufman, Joseph ""Joe""",NA,"R","6,299","62.60%","","","61,519","37.33%",0
"2044","FL","Kee",2012,9031,904,"Florida","14","H2FL14013","","Bill","Kee, Bill",NA,"NPA","","","","","","",0
"2045","FL","Keller",2008,722,723,"Florida","08","H0FL08042","(I)","Ric","Keller, Ric",NA,"R","22,198","53.06%","","","159,490","47.99%",0
"2046","FL","Kelly",2010,11151,1116,"Florida","08","H0FL08158","","Kurt","Kelly, Kurt",NA,"R","8,311","13.49%","","","","",0
"2047","FL","Kendall",2012,8561,857,"Florida","07","H2FL07123","","Jason H.","Kendall, Jason H.",NA,"D","12,816","61.31%","","","130,479","41.29%",0
"2048","FL","King",2008,701,702,"Florida","05","H8FL05108","","Jim","King, Jim",NA,"R","12,232","19.93%","","","","",0
"2049","FL","Klauder",2012,8301,831,"Florida","04","H2FL04112","","Jim ","Klauder, Jim ",NA,"NPA","","","","","75,236","23.85%",0
"2050","FL","Klein",2008,791,792,"Florida","22","H6FL22040","(I)","Ron","Klein, Ron",NA,"D","20,507","85.06%","","","169,041","54.68%",0
"2051","FL","Klein",2010,1218,1219,"Florida","22","H6FL22040","(I)","Ron","Klein, Ron",NA,"D","24,030","84.54%","","","99,804","45.64%",0
"2052","FL","Knepper",2010,12731,1274,"Florida","S","S0FL00544","","Howard","Knepper, Howard",NA,"W","","","","","4","0.00%",0
"2053","FL","Kogut",2010,12521,1253,"Florida","S","S4FL00389","","William Billy","Kogut, William Billy",NA,"R","112,080","8.86%","","","","",0
"2054","FL","Kogut",2012,8462,847,"Florida","06","H2FL06182 ","","William Billy","Kogut, William Billy",NA,"R","628","1.01%","","","","",0
"2055","FL","Kolb",2012,8351,836,"Florida"," 05","H2FL05176 ","","LeAnne","Kolb, LeAnne",NA,"R","Unopposed","","","","70,700","26.27%",1
"2056","FL","Koller",2014,6413,642,"Florida","11","H4FL11071","","Dave ","Koller, Dave ",NA,"D","Unopposed","","","","90,786","33.34%",0
"2057","FL","Koniz",2010,1094,1095,"Florida","04","H0FL04116","","Gary L.","Koniz, Gary L.",NA,"W","","","","","27","0.01%",0
"2058","FL","Koniz",2012,8312,832,"Florida","04","H0FL04116","","Gary ","Koniz, Gary ",NA,"W","","","","","246","0.08%",0
"2059","FL","Koniz",2014,59811,599,"Florida","04","H0FL04116 ","","Gary L.","Koniz, Gary L.",NA,"NPA","","","","","13,690","6.02%",0
"2060","FL","Kosmas",2008,803,804,"Florida","24","H8FL24026","","Suzanne M.","Kosmas, Suzanne M.",NA,"D","18,672","72.35%","","","211,284","57.20%",1
"2061","FL","Kosmas",2010,12331,1234,"Florida","24","H8FL24026","(I)","Suzanne","Kosmas, Suzanne",NA,"D","28,503","77.74%","","","98,787","40.32%",1
"2062","FL","Krause",2010,10631,1064,"Florida","01","H0FL00023","","John","Krause, John",NA,"NPA","","","","","18,253","8.55%",0
"2063","FL","Krause",2014,57812,579,"Florida","01","H0FL00023 ","","John E.","Krause, John E.",NA,"R","14,660","24.66%","","","","",0
"2064","FL","Kreegel",2012,9331,934,"Florida","19","H2FL00284","","Paige ","Kreegel, Paige ",NA,"R","13,167","17.70%","","","","",0
"2065","FL","Krulick",2014,6171,618,"Florida","07","H6FL08130","","Al","Krulick, Al",NA,"NPA","","","","","9,679","4.26%",0
"2066","FL","Kunst",2010,1208,1209,"Florida","20","H0FL20088","","Robert","Kunst, Robert",NA,"NPA","","","","","1,272","0.76%",0
"2067","FL","Lara",2014,6651,666,"Florida","18","H4FL18100","","Brian ","Lara, Brian ",NA,"R","5,361","13.01%","","","","",0
"2068","FL","LaRosa",2010,1274,1275,"Florida","S","S0FL00551","","Carol Ann Joyce","LaRosa, Carol Ann Joyce",NA,"W","","","","","2","0.00%",0
"2069","FL","Lawrence",2014,6551,656,"Florida","16","H4FL16146 ","","Henry ","Lawrence, Henry ",NA,"D","Unopposed","","","","105,483","38.38%",0
"2070","FL","Lawson",2010,1074,1075,"Florida","02","H0FL02086","","Al","Lawson, Al",NA,"D","40,017","48.55%","","","","",0
"2071","FL","Lawson",2012,8091,810,"Florida","02","H0FL02086","","Al","Lawson, Al",NA,"D","46,900","54.64%","","","157,634","47.24%",0
"2072","FL","Lawson",2014,59112,592,"Florida","03","H4FL03102 ","","Howard Term Limits","Lawson, Howard Term Limits",NA,"NPA","","","","","6,208","2.71%",0
"2073","FL","Lee",2014,58510,586,"Florida","02","H4FL02070 ","","Luther ","Lee, Luther ",NA,"W","","","","","422","0.17%",0
"2074","FL","Lehoullier",2008,761,762,"Florida","15","H8FL15115","","Kevin","Lehoullier, Kevin",NA,"R","4,519","8.49%","","","","",0
"2075","FL","Levinson",2014,6472,648,"Florida","13","H4FL13150 ","","Michael Stephen","Levinson, Michael Stephen",NA,"W","","","","","86","0.04%",0
"2076","FL","Lindsey",2010,11481,1149,"Florida","12","H0FL12150","","John W., Jr.","Lindsey, John W., Jr.",NA,"R","14,936","31.02%","","","","",0
"2077","FL","Linn",2008,738,739,"Florida","10","H8FL10033","","Max","Linn, Max",NA,"D","5,424","24.33%","","","","",0
"2078","FL","Lock",2010,1269,1270,"Florida","S","S0FL00569","","Richard","Lock, Richard",NA,"W","","","","","18","0.00%",0
"2079","FL","Long",2008,723,724,"Florida","08","H6FL08247","","Todd","Long, Todd",NA,"R","19,640","46.94%","","","","",0
"2080","FL","Long",2010,11141,1115,"Florida","08","H6FL08247","","Todd","Long, Todd",NA,"R","14,082","22.86%","","","","",0
"2081","FL","Long",2010,1231,1232,"Florida","24","H0FL24064","","Deon","Long, Deon",NA,"R","2,079","3.15%","","","","",0
"2082","FL","Long",2012,10092,1010,"Florida","S","S2FL00391","","Lionel ","Long, Lionel ",NA,"W","","","","","2","0.00%",0
"2083","FL","Long",2012,8682,869,"Florida","09","H6FL08247","","Todd","Long, Todd",NA,"R","12,585","47.33%","","","98,856","37.48%",0
"2084","FL","Lowe",2014,6041,605,"Florida","05","H4FL05073 ","","Thuy (Twee)","Lowe, Thuy (Twee)",NA,"R","6,451","37.03%","","","","",1
"2085","FL","Lowing",2008,767,768,"Florida","15","H8FL15123","","Trevor","Lowing, Trevor",NA,"NPA","n/a","","","","3,495","0.97%",0
"2086","FL","Lowry",2010,1204,1205,"Florida","20","H0FL20039","","Robert","Lowry, Robert",NA,"R","7,143","37.55%","","","","",0
"2087","FL","Luzietti",2008,786,787,"Florida","20","H8FL20024","","Marc","Luzietti, Marc",NA,"W","n/a","","","","9","0.00%",0
"2088","FL","Lynch",2008,781,782,"Florida","19","H8FL19042","","Edward J.","Lynch, Edward J.",NA,"R","Unopposed","","","","83,357","27.24%",0
"2089","FL","MacDougall",2014,7132,714,"Florida","26","H4FL26012 ","","Ed","MacDougall, Ed",NA,"R","7,455","25.28%","","","","",0
"2090","FL","Mack",2008,754,755,"Florida","14","H4FL14059","(I)","Connie","Mack, Connie",NA,"R","Unopposed","","","","224,602","59.44%",0
"2091","FL","Mack",2010,11641,1165,"Florida","14","H4FL14059","(I)","Connie","Mack, Connie",NA,"R","Unopposed","","","","188,341","68.56%",0
"2092","FL","Mack",2012,998,999,"Florida","S","S2FL00334","","Connie ","Mack, Connie ",NA,"R","661,570","58.70%","","","3,458,267","42.23%",0
"2093","FL","Mahoney",2008,773,774,"Florida","16","H6FL16059","(I)","Tim","Mahoney, Tim",NA,"D","Unopposed","","","","139,373","39.91%",0
"2094","FL","Malloy",2008,713,714,"Florida","07","H8FL07039","","Clyde","Malloy, Clyde",NA,"D","10,159","36.05%","","","","",0
"2095","FL","Marin",2012,9811,982,"Florida","26","H2FL26040","","Gustavo ","Marin, Gustavo ",NA,"D","1,286","4.93%","","","","",0
"2096","FL","Marra",2012,859,860,"Florida","07","H2FL07131","","Fred ","Marra, Fred ",NA,"W","","","","","13","0.00%",0
"2097","FL","Martin-Back",2010,10881,1089,"Florida","03","H0FL03076","","Terry","Martin-Back, Terry",NA,"NPA","","","","","4,625","3.08%",0
"2098","FL","Martinez",2008,789,790,"Florida","21","H8FL21030","","Raul L.","Martinez, Raul L.",NA,"D","Unopposed","","","","99,776","42.10%",0
"2099","FL","Martinez",2014,7141,715,"Florida","26","H4FL26061 ","","Joe A.","Martinez, Joe A.",NA,"R","5,136","17.42%","","","","",0
"2100","FL","McCalister",2012,10002,1001,"Florida","S","S2FL00201","","Mike ","McCalister, Mike ",NA,"R","156,158","13.86%","","","","",0
"2101","FL","McCline",2014,6771,678,"Florida","20","H4FL20072","","Jameel","McCline, Jameel",NA,"D","2,424","6.57%","","","","",0
"2102","FL","McGee",2014,6903,691,"Florida","22","H4FL22086","","Andrea Leigh","McGee, Andrea Leigh",NA,"R","6,073","34.54%","","","","",1
"2103","FL","McGovern",2008,698,699,"Florida","04","H8FL04069","","Jay","McGovern, Jay",NA,"D","Unopposed","","","","119,330","34.75%",0
"2104","FL","McKain",2010,1076,1077,"Florida","02","H0FL02094","","Paul C.","McKain, Paul C.",NA,"NPA","","","","","7,135","2.80%",0
"2105","FL","McKenna",2014,6342,635,"Florida","10","H4FL09091","","Michael","McKenna, Michael",NA,"D","11,912","49.73%","","","89,426","38.45%",0
"2106","FL","McNeil",2010,1069,1070,"Florida","02","H0FL02185","","Ron","McNeil, Ron",NA,"R","6,447","10.69%","","","","",0
"2107","FL","Meek",2008,775,776,"Florida","17","H2FL17056","(I)","Kendrick B.","Meek, Kendrick B.",NA,"D","Unopposed","","","","Unopposed   ","n/a",0
"2108","FL","Meek",2010,12551,1256,"Florida","S","S0FL00312","","Kendrick B.","Meek, Kendrick B.",NA,"D","528,266","57.53%","","","1,092,936","20.20%",0
"2109","FL","Melendez",2012,8701,871,"Florida","09","H2FL27022","","Julius Anthony ","Melendez, Julius Anthony ",NA,"R","3,983","14.98%","","","","",0
"2110","FL","Metcalfe",2010,11231,1124,"Florida","08","H0FL08216","","George L.","Metcalfe, George L.",NA,"NPA","","","","","4,143","1.88%",0
"2111","FL","Meurice",2010,12441,1245,"Florida","25","H0FL25061","","Luis","Meurice, Luis",NA,"D","3,950","24.07%","","","","",0
"2112","FL","Mica",2008,711,712,"Florida","07","H2FL08055","(I)","John L.","Mica, John L.",NA,"R","Unopposed","","","","238,721","62.00%",0
"2113","FL","Mica",2010,1109,1110,"Florida","07","H2FL08055","(I)","John L.","Mica, John L.",NA,"R","Unopposed","","","","185,470","69.03%",0
"2114","FL","Mica",2012,853,854,"Florida","07","H2FL08055","(I)","John ","Mica, John ",NA,"R","32,119","61.15%","","","185,518","58.71%",0
"2115","FL","Mica",2014,6112,612,"Florida","07","H2FL08055 ","(I)","John  ","Mica, John  ",NA,"R","32,084","72.15%","","","144,474","63.60%",0
"2116","FL","Milakovich",2014,6303,631,"Florida","09","H4FL09133","","Marko","Milakovich, Marko",NA,"NPA","","","","","5,060","2.91%",0
"2117","FL","Miller",2008,686,687,"Florida","01","H2FL01100","(I)","Jeff","Miller, Jeff",NA,"R","Unopposed","","","","232,559","70.18%",0
"2118","FL","Miller",2010,10611,1062,"Florida","01","H2FL01100","(I)","Jeff","Miller, Jeff",NA,"R","Unopposed","","","","170,821","80.00%",0
"2119","FL","Miller",2010,1229,1230,"Florida","24","H0FL24148","","Craig S.","Miller, Craig S.",NA,"R","18,282","27.67%","","","","",0
"2120","FL","Miller",2012,8141,815,"Florida","02","H2FL02132","","Floyd Patrick ","Miller, Floyd Patrick ",NA,"W","","","","","228","0.07%",0
"2121","FL","Miller",2012,8021,803,"Florida","01","H2FL01100","(I)","Jeff","Miller, Jeff",NA,"R","Unopposed","","","","238,440","69.60%",0
"2122","FL","Miller",2012,8431,844,"Florida","06","H0FL24148","","Craig ","Miller, Craig ",NA,"R","8,113","13.06%","","","","",0
"2123","FL","Miller",2014,57711,578,"Florida","01","H2FL01100 ","(I)","Jeff","Miller, Jeff",NA,"R","44,784","75.34%","","","165,086","70.15%",0
"2124","FL","Milo",2010,12051,1206,"Florida","20","H0FL20096","","Donna","Milo, Donna",NA,"R","4,284","22.52%","","","","",1
"2125","FL","Mitchell",2008,727,728,"Florida","09","H6FL09096","","Bill","Mitchell, Bill",NA,"D","7,726","37.38%","","","126,346","36.27%",0
"2126","FL","Modarres",2014,6351,636,"Florida","10","H4FL10099 ","","Shayan","Modarres, Shayan",NA,"D","7,324","30.58%","","","","",0
"2127","FL","Moise",2010,11811,1182,"Florida","17","H0FL17118","","Rudolph ""Rudy""","Moise, Rudolph ""Rudy""",NA,"D","7,986","16.15%","","","","",0
"2128","FL","Moise",2012,969,970,"Florida","24","H0FL17118","","Rudolph ""Rudy""","Moise, Rudolph ""Rudy""",NA,"D","21,680","33.62%","","","","",0
"2129","FL","Monroe",2010,1272,1273,"Florida","S","S0FL00577","","Robert","Monroe, Robert",NA,"W","","","","","6","0.00%",0
"2130","FL","Monroe",2012,10071,1008,"Florida","S","S0FL00577","","Robert","Monroe, Robert",NA,"W","","","","","12","0.00%",0
"2131","FL","Morel",2014,6832,684,"Florida","21","H4FL21054  ","","Emmanuel G.","Morel, Emmanuel G.",NA,"D","2,845","8.39%","","","","",0
"2132","FL","Moser-Bartlett",2014,59711,598,"Florida","04","H4FL04043 ","","Paula ","Moser-Bartlett, Paula ",NA,"NPA","","","","","35,663","15.69%",0
"2133","FL","Mulligan",2008,690,691,"Florida","02","H8FL02089","","Mark","Mulligan, Mark",NA,"R","28,734","68.03%","","","133,404","38.08%",0
"2134","FL","Murphy",2012,9202,921,"Florida","18","H2FL22072","","Patrick ","Murphy, Patrick ",NA,"D","26,791","79.69%","","","166,257","50.28%",0
"2135","FL","Murphy",2014,6611,662,"Florida","18","H2FL22072","(I)","Patrick ","Murphy, Patrick ",NA,"D","Unopposed","","","","151,478","59.78%",0
"2136","FL","Neeld",2008,755,756,"Florida","14","H4FL14091","","Robert M.","Neeld, Robert M.",NA,"D","Unopposed","","","","93,590","24.77%",0
"2137","FL","Nelson",2012,9951,996,"Florida","S","S8FL00166","(I)","Bill ","Nelson, Bill ",NA,"D","690,112","78.80%","","","4,523,451","55.23%",0
"2138","FL","Neree",2014,7053,706,"Florida","24","H6FL17032 ","","Dufirstson Julio ","Neree, Dufirstson Julio ",NA,"R","Unopposed","","","","15,239","10.16%",0
"2139","FL","Netherwood",2010,1078,1079,"Florida","02","H0FL02136","","Ray","Netherwood, Ray",NA,"W","","","","","16","0.01%",0
"2140","FL","Netherwood",2014,6722,673,"Florida","19","H0FL02136","","Ray ","Netherwood, Ray ",NA,"LBF","Unopposed","","","","6,671","2.70%",0
"2141","FL","Neuman",2014,6161,617,"Florida","07","H4FL07087 ","","Wes","Neuman, Wes",NA,"D","Unopposed","","","","73,011","32.14%",0
"2142","FL","Newman",2014,6562,657,"Florida","16","H4FL16153","","Joe","Newman, Joe",NA,"W","","","","","220","0.08%",0
"2143","FL","Nieves",2012,8732,874,"Florida","09","H2FL09111","","Miguel ""Mike""","Nieves, Miguel ""Mike""",NA,"NPA","","","","","","",0
"2144","FL","Nugent",2010,1097,1098,"Florida","05","H0FL05139","","Richard B. ""Rich""","Nugent, Richard B. ""Rich""",NA,"R","52,586","62.19%","","","208,815","67.43%",0
"2145","FL","Nugent",2012,882,883,"Florida","11","H0FL05139","(I)","Richard B. ""Rich""","Nugent, Richard B. ""Rich""",NA,"R","Unopposed","","","","218,360","64.48%",0
"2146","FL","Nugent",2014,6401,641,"Florida","11","H0FL05139 ","(I)","Richard B. ""Rich""","Nugent, Richard B. ""Rich""",NA,"R","Unopposed","","","","181,508","66.66%",0
"2147","FL","Nwasike",2010,1086,1087,"Florida","03","H0FL03134","","Chris","Nwasike, Chris",NA,"R","3,718","19.06%","","","","",0
"2148","FL","O'Donoghue",2010,11171,1118,"Florida","08","H0FL08174","","Bruce","O'Donoghue, Bruce",NA,"R","4,394","7.13%","","","","",0
"2149","FL","Oehlrich",2014,6133,614,"Florida","07","H4FL07103 ","","Don","Oehlrich, Don",NA,"R","2,285","5.14%","","","","",0
"2150","FL","Oelrich",2012,8191,820,"Florida","03","H2FL06117","","Steve ","Oelrich, Steve ",NA,"R","12,329","19.04%","","","","",0
"2151","FL","Olschner",2010,1071,1072,"Florida","02","H0FL02151","","Barbara F.","Olschner, Barbara F.",NA,"R","4,965","8.23%","","","","",1
"2152","FL","Ortiz",2008,693,694,"Florida","02","H8FL02063","","Robert","Ortiz, Robert",NA,"W","n/a","","","","159","0.05%",0
"2153","FL","Otero",2012,9002,901,"Florida","14","H2FL11091","","Evelio ""EJ""","Otero, Evelio ""EJ""",NA,"R","12,084","60.31%","","","83,480","29.75%",0
"2154","FL","Overby",2014,6462,647,"Florida","13","H4FL13077","","Lucas","Overby, Lucas",NA,"LBF","Unopposed","","","","55,318","24.74%",0
"2155","FL","Oxner",2012,8712,872,"Florida","09","H2FL15076","","Mark ","Oxner, Mark ",NA,"R","2,510","9.44%","","","","",0
"2156","FL","Partyka",2010,1234,1235,"Florida","24","H0FL24114","","Paul P.","Partyka, Paul P.",NA,"D","8,162","22.26%","","","","",0
"2157","FL","Pasayan",2008,733,734,"Florida","09","H2FL09095","","Andrew","Pasayan, Andrew",NA,"W","n/a","","","","5","0.00%",0
"2158","FL","Peixoto",2012,9851,986,"Florida","26","H2FL18054","","Jose","Peixoto, Jose",NA,"NPA","","","","","2,717","1.07%",0
"2159","FL","Peters",2012,8111,812,"Florida","02","H2FL02090","","Alvin L.","Peters, Alvin L.",NA,"D","11,919","13.89%","","","","",0
"2160","FL","Piccillo",2010,11001,1101,"Florida","05","H0FL05113","","James ""Jim""","Piccillo, James ""Jim""",NA,"D","Unopposed","","","","100,858","32.57%",0
"2161","FL","Platt",2014,6261,627,"Florida","09","H4FL09083 ","","Carol ","Platt, Carol ",NA,"R","11,542","54.61%","","","74,963","43.11%",1
"2162","FL","Porter",2010,1247,1248,"Florida","25","H0FL25020","","Craig","Porter, Craig",NA,"FWP","","","","","3,244","2.26%",0
"2163","FL","Posey",2008,759,760,"Florida","15","H8FL15107","","Bill","Posey, Bill",NA,"R","40,892","76.84%","","","192,151","53.10%",0
"2164","FL","Posey",2010,11691,1170,"Florida","15","H8FL15107","(I)","Bill","Posey, Bill",NA,"R","Unopposed","","","","157,079","64.73%",0
"2165","FL","Posey",2012,8621,863,"Florida","08","H8FL15107","(I)","Bill ","Posey, Bill ",NA,"R","Unopposed","","","","205,432","58.88%",0
"2166","FL","Posey",2014,6192,620,"Florida","08","H8FL15107 ","(I)","Bill","Posey, Bill",NA,"R","Unopposed","","","","180,728","65.84%",0
"2167","FL","Prendergast",2010,11401,1141,"Florida","11","H0FL11160","","Mike","Prendergast, Mike",NA,"R","11,111","47.04%","","","61,817","40.37%",0
"2168","FL","Pueschel",2010,10931,1094,"Florida","04","H0FL04033","","Deborah ""Deb"" Katz","Pueschel, Deborah ""Deb"" Katz",NA,"W","","","","","40","0.02%",0
"2169","FL","Pueschel",2012,8281,829,"Florida","04","H0FL04033","","Deborah Katz","Pueschel, Deborah Katz",NA,"R","6,505","9.99%","","","","",1
"2170","FL","Pueschel",2012,845,846,"Florida","06","H2FL06174","","Alec ","Pueschel, Alec ",NA,"R","739","1.19%","","","","",1
"2171","FL","Pueschel",2014,59912,600,"Florida","04","H0FL04033","","Deborah Katz","Pueschel, Deborah Katz",NA,"W","","","","","13","0.01%",0
"2172","FL","Putnam",2008,745,746,"Florida","12","H0FL12051","(I)","Adam H.","Putnam, Adam H.",NA,"R","Unopposed","","","","185,698","57.46%",0
"2173","FL","Quarterman-Noah",2010,12701,1271,"Florida","S","S0FL00585","","Belinda Gail","Quarterman-Noah, Belinda Gail",NA,"W","","","","","18","0.00%",0
"2174","FL","Quinones",2012,8691,870,"Florida","09","H2FL09129","","John ""Q""","Quinones, John ""Q""",NA,"R","7,514","28.26%","","","","",0
"2175","FL","Radel",2012,9312,932,"Florida","19","H2FL14194","","Trey","Radel, Trey",NA,"R","22,304","29.98%","","","189,833","61.99%",0
"2176","FL","Rancatore",2008,764,765,"Florida","15","H8FL15040","","Paul","Rancatore, Paul",NA,"D","10,089","34.35%","","","","",0
"2177","FL","Ray",2014,6313,632,"Florida","09","H4FL09141 ","","Leon Leo","Ray, Leon Leo",NA,"W","","","","","5","0.00%",0
"2178","FL","Renneisen",2008,792,793,"Florida","22","H8FL22053","","Paul Francis","Renneisen, Paul Francis",NA,"D","3,603","14.94%","","","","",0
